reaction_id,prompt,answer
R-HSA-9858560,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: MITF-M dimer [nucleoplasm], CDK2 gene [nucleoplasm] (ENSEMBL: ENSG00000123374)

START
",MITF-M dimer:CDK2 gene [nucleoplasm] (complex of CDK2 gene [nucleoplasm] (ENSEMBL: ENSG00000123374))
R-HSA-9858928,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: ATP6V1A gene [nucleoplasm] (ENSEMBL: ENSG00000114573)

START
",ATP6V1A [cytosol] (UniProt: P38606)
R-HSA-9860264,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: SLC15A4:TASL [endolysosome membrane] (complex of TASL [cytosol] (UniProt: Q9HAI6), SLC15A4 [endolysosome membrane] (UniProt: Q8N697)), ATP [cytosol] (ChEBI: 30616)

START
","ADP [cytosol] (ChEBI: 456216), SLC15A4:p-S294-TASL [endolysosome membrane] (complex of SLC15A4 [endolysosome membrane] (UniProt: Q8N697), p-S294-TASL [cytosol] (UniProt: Q9HAI6))"
R-HSA-9861563,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: CTLH E3 ligase [cytosol] (complex of ARMC8 [cytosol] (UniProt: Q8IUR7), GID4 [cytosol] (UniProt: Q8IVV7), GID8 [cytosol] (UniProt: Q9NWU2), Muskelin [cytosol] (UniProt: Q9UL63), RANBP9 [cytosol] (UniProt: Q96S59), WDR26 [cytosol] (UniProt: Q9H7D7), MAEA [cytosol] (UniProt: Q7L5Y9), RMND5A [cytosol] (UniProt: Q9H871), RMND5B [cytosol] (UniProt: Q96G75))
Reactants: LDHA [cytosol] (UniProt: P00338), Ub [cytosol] (complex of RPS27A(1-76) [cytosol] (UniProt: P62979), UBA52(1-76) [cytosol] (UniProt: P62987), UBB(1-76) [cytosol] (UniProt: P0CG47), UBC(1-76) [cytosol] (UniProt: P0CG48))

START
",PolyUb-LDHA [cytosol] (UniProt: P00338)
R-HSA-9865520,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: p-S26-ANXA2:PPP2R2A:p-S715-PDE4D5:ITGA5:ITGB1:fibronectin [plasma membrane] (complex of PPP2R2A [cytosol] (UniProt: P63151), Ca2+ [cytosol] (ChEBI: 29108), ITGA5 [plasma membrane] (UniProt: P08648), ITGB1 [plasma membrane] (UniProt: P05556), p-S26-ANXA2 [cytosol] (UniProt: P07355), Mg2+ [cytosol] (ChEBI: 18420), Zn2+ [cytosol] (ChEBI: 29105)), PPP2CA [cytosol] (UniProt: P67775), PP2A-subunit A [cytosol]

START
","p-S26-ANXA2:PP2A:p-S715-PDE4D5:ITGA5:ITGB1:fibronectin [plasma membrane] (complex of PPP2CA [cytosol] (UniProt: P67775), PPP2R2A [cytosol] (UniProt: P63151), Ca2+ [cytosol] (ChEBI: 29108), ITGA5 [plasma membrane] (UniProt: P08648), ITGB1 [plasma membrane] (UniProt: P05556), p-S26-ANXA2 [cytosol] (UniProt: P07355), Mg2+ [cytosol] (ChEBI: 18420), Zn2+ [cytosol] (ChEBI: 29105))"
R-HSA-9906955,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: OXA1L:TMEM126A [mitochondrial inner membrane] (complex of OXA1L [mitochondrial inner membrane] (UniProt: Q15070), TMEM126A [mitochondrial inner membrane] (UniProt: Q9H061))
Reactants: MT-ND4 mRNA [mitochondrial matrix]

START
",MT-ND4 [mitochondrial inner membrane] (UniProt: P03905)
R-HSA-9908069,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: PSMG1:PSMG2:20S CP outer ring:PSMG3:PSMG4 [cytosol] (complex of PSMA1 [cytosol] (UniProt: P25786), PSMA2 [cytosol] (UniProt: P25787), PSMA3 [cytosol] (UniProt: P25788), PSMA4 [cytosol] (UniProt: P25789), PSMA5 [cytosol] (UniProt: P28066), PSMA6 [cytosol] (UniProt: P60900), PSMA7 [cytosol] (UniProt: O14818), PSMG3 [cytosol] (UniProt: Q9BT73), PSMG4 [cytosol] (UniProt: Q5JS54), PSMG1 [cytosol] (UniProt: O95456), PSMG2 [cytosol] (UniProt: Q969U7)), POMP [cytosol] (UniProt: Q9Y244)

START
","PSMG1:PSMG2:20S CP outer ring:POMP [cytosol] (complex of POMP [cytosol] (UniProt: Q9Y244), PSMA1 [cytosol] (UniProt: P25786), PSMA2 [cytosol] (UniProt: P25787), PSMA3 [cytosol] (UniProt: P25788), PSMA4 [cytosol] (UniProt: P25789), PSMA5 [cytosol] (UniProt: P28066), PSMA6 [cytosol] (UniProt: P60900), PSMA7 [cytosol] (UniProt: O14818), PSMG1 [cytosol] (UniProt: O95456), PSMG2 [cytosol] (UniProt: Q969U7)), PSMG3:PSMG4 [cytosol] (complex of PSMG3 [cytosol] (UniProt: Q9BT73), PSMG4 [cytosol] (UniProt: Q5JS54))"
R-HSA-9910607,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: primary multipotent pancreatic progenitor cell

START
",pancreatic trunk bipotent progenitor cell
R-HSA-9911599,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: Fes [cytosol] (UniProt: P13039)
Reactants: H2O [cytosol] (ChEBI: 15377), FeEnt [cytosol] (ChEBI: 28199), H+ [cytosol] (ChEBI: 15378)

START
","Fe(III)-DHBS [cytosol] (ChEBI: 143010), DHBS [cytosol] (ChEBI: 58154)"
R-HSA-9913337,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: DAG1(30-653) [endoplasmic reticulum lumen] (UniProt: Q14118)

START
","Core M1,2,3-DAG1 [Golgi lumen] (UniProt: Q14118)"
R-HSA-9915971,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: CYP(5) [endoplasmic reticulum membrane] (complex of CYP1A1 [endoplasmic reticulum membrane] (UniProt: P04798), CYP1A2 [endoplasmic reticulum membrane] (UniProt: P05177), CYP1B1 [endoplasmic reticulum membrane] (UniProt: Q16678), CYP2J2 [endoplasmic reticulum membrane] (UniProt: P51589), CYP2C8 [endoplasmic reticulum membrane] (UniProt: P10632), CYP2C9 [endoplasmic reticulum membrane] (UniProt: P11712), CYP2C19 [endoplasmic reticulum membrane] (UniProt: P33261))
Reactants: AA [cytosol] (ChEBI: 32395), O2 [cytosol] (ChEBI: 15379), NADPH [cytosol] (ChEBI: 57783), H+ [cytosol] (ChEBI: 15378)

START
","NADP+ [cytosol] (ChEBI: 58349), H2O [cytosol] (ChEBI: 15377), 11,12-EET [cytosol] (ChEBI: 76625)"
R-HSA-9925650,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: p-S90-BMAL1:p-T451,T461-CLOCK [nucleoplasm] (complex of p-S90-BMAL1 [nucleoplasm] (UniProt: O00327), p-T451,T461-CLOCK [nucleoplasm] (UniProt: O15516)), CRY2 gene [nucleoplasm] (ENSEMBL: ENSG00000121671), CREBBP [nucleoplasm] (UniProt: Q92793), KMT2A [nucleoplasm] (UniProt: Q03164)

START
","p-S90-BMAL1:p-T451,T461-CLOCK:CREBBP:KMT2A:CRY2 gene [nucleoplasm] (complex of CRY2 gene [nucleoplasm] (ENSEMBL: ENSG00000121671), CREBBP [nucleoplasm] (UniProt: Q92793), p-S90-BMAL1 [nucleoplasm] (UniProt: O00327), p-T451,T461-CLOCK [nucleoplasm] (UniProt: O15516), KMT2A [nucleoplasm] (UniProt: Q03164))"
R-HSA-9926492,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: MITF-M dimer [nucleoplasm], SERPINE1 gene [nucleoplasm] (ENSEMBL: ENSG00000106366)

START
",MITF-M dimer:SERPINE gene [nucleoplasm] (complex of SERPINE1 gene [nucleoplasm] (ENSEMBL: ENSG00000106366))
R-HSA-9927930,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: DppBCDF [plasma membrane] (complex of DppB [plasma membrane] (UniProt: P0AEF8), DppC [plasma membrane] (UniProt: P0AEG1), DppD [plasma membrane] (UniProt: P0AAG0), DppF [plasma membrane] (UniProt: P37313))
Reactants: ATP [cytosol] (ChEBI: 30616), PBP:heme [periplasmic space] (complex of DppA [periplasmic space] (UniProt: P23847), MppA [periplasmic space] (UniProt: P77348), heme [periplasmic space] (ChEBI: 60344))

START
","ADP [cytosol] (ChEBI: 456216), PBP [periplasmic space] (complex of DppA [periplasmic space] (UniProt: P23847), MppA [periplasmic space] (UniProt: P77348)), Pi [cytosol] (ChEBI: 43474), heme b [cytosol] (ChEBI: 26355)"
R-HSA-9931531,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: NR1D1 gene [nucleoplasm] (ENSEMBL: ENSG00000126368), EP300 [nucleoplasm] (UniProt: Q09472), PPARGC1A [nucleoplasm] (UniProt: Q9UBK2), NRIP1 [nucleoplasm] (UniProt: P48552), RORA,RORC [nucleoplasm] (complex of RORA [nucleoplasm] (UniProt: P35398), RORC [nucleoplasm] (UniProt: P51449))

START
","RORA,C:Coactivator:NR1D1 gene [nucleoplasm] (complex of NR1D1 gene [nucleoplasm] (ENSEMBL: ENSG00000126368), PPARGC1A [nucleoplasm] (UniProt: Q9UBK2), EP300 [nucleoplasm] (UniProt: Q09472), NRIP1 [nucleoplasm] (UniProt: P48552), RORA [nucleoplasm] (UniProt: P35398), RORC [nucleoplasm] (UniProt: P51449))"
R-HSA-9932869,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: p-CRY1,p-CRY2 [cytosol] (complex of p-S-CRY1 [cytosol] (UniProt: Q16526), p-S-CRY2 [cytosol] (UniProt: Q49AN0)), FBXL21:CUL1:SKP1:RBX1 [cytosol] (complex of FBXL21 [cytosol] (UniProt: Q9UKT6), CUL1 [cytosol] (UniProt: Q13616), RBX1 [cytosol] (UniProt: P62877), SKP1 [cytosol] (UniProt: P63208))

START
","FBXL21:CUL1:SKP1:RBX1:p-S-CRY1,2 [cytosol] (complex of FBXL21 [cytosol] (UniProt: Q9UKT6), CUL1 [cytosol] (UniProt: Q13616), RBX1 [cytosol] (UniProt: P62877), SKP1 [cytosol] (UniProt: P63208), p-S-CRY1 [cytosol] (UniProt: Q16526), p-S-CRY2 [cytosol] (UniProt: Q49AN0))"
R-HSA-9934763,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: RNA exosome:NEXT:ZC3H18:CBCA:m7GpppN-RNA [nucleoplasm] (complex of NCBP1 [nucleoplasm] (UniProt: Q09161), NCBP2 [nucleoplasm] (UniProt: P52298), SRRT [nucleoplasm] (UniProt: Q9BXP5), ZC3H18 [nucleoplasm] (UniProt: Q86VM9), EXOSC10 [nucleoplasm] (UniProt: Q01780), C1D [nucleoplasm] (UniProt: Q13901), MPHOSPH6 [nucleoplasm] (UniProt: Q99547), EXOSC1 [nucleoplasm] (UniProt: Q9Y3B2), EXOSC2 [nucleoplasm] (UniProt: Q13868), EXOSC3 [nucleoplasm] (UniProt: Q9NQT5), EXOSC4 [nucleoplasm] (UniProt: Q9NPD3), EXOSC5 [nucleoplasm] (UniProt: Q9NQT4), EXOSC6 [nucleoplasm] (UniProt: Q5RKV6), EXOSC7 [nucleoplasm] (UniProt: Q15024), EXOSC8 [nucleoplasm] (UniProt: Q96B26), EXOSC9 [nucleoplasm] (UniProt: Q06265), DIS3 [nucleoplasm] (UniProt: Q9Y2L1), RBM7 [nucleoplasm] (UniProt: Q9Y580), SKIV2L2 [nucleoplasm] (UniProt: P42285), ZCCHC8 [nucleoplasm] (UniProt: Q6NZY4))
Reactants: RNA exosome:NEXT:ZC3H18:CBCA:m7GpppN-RNA [nucleoplasm] (complex of NCBP1 [nucleoplasm] (UniProt: Q09161), NCBP2 [nucleoplasm] (UniProt: P52298), SRRT [nucleoplasm] (UniProt: Q9BXP5), ZC3H18 [nucleoplasm] (UniProt: Q86VM9), EXOSC10 [nucleoplasm] (UniProt: Q01780), C1D [nucleoplasm] (UniProt: Q13901), MPHOSPH6 [nucleoplasm] (UniProt: Q99547), EXOSC1 [nucleoplasm] (UniProt: Q9Y3B2), EXOSC2 [nucleoplasm] (UniProt: Q13868), EXOSC3 [nucleoplasm] (UniProt: Q9NQT5), EXOSC4 [nucleoplasm] (UniProt: Q9NPD3), EXOSC5 [nucleoplasm] (UniProt: Q9NQT4), EXOSC6 [nucleoplasm] (UniProt: Q5RKV6), EXOSC7 [nucleoplasm] (UniProt: Q15024), EXOSC8 [nucleoplasm] (UniProt: Q96B26), EXOSC9 [nucleoplasm] (UniProt: Q06265), DIS3 [nucleoplasm] (UniProt: Q9Y2L1), RBM7 [nucleoplasm] (UniProt: Q9Y580), SKIV2L2 [nucleoplasm] (UniProt: P42285), ZCCHC8 [nucleoplasm] (UniProt: Q6NZY4))

START
","ZC3H18 [nucleoplasm] (UniProt: Q86VM9), CBCA complex [nucleoplasm] (complex of NCBP1 [nucleoplasm] (UniProt: Q09161), NCBP2 [nucleoplasm] (UniProt: P52298), SRRT [nucleoplasm] (UniProt: Q9BXP5)), RNA exosome [nucleoplasm] (complex of EXOSC10 [nucleoplasm] (UniProt: Q01780), C1D [nucleoplasm] (UniProt: Q13901), MPHOSPH6 [nucleoplasm] (UniProt: Q99547), EXOSC1 [nucleoplasm] (UniProt: Q9Y3B2), EXOSC2 [nucleoplasm] (UniProt: Q13868), EXOSC3 [nucleoplasm] (UniProt: Q9NQT5), EXOSC4 [nucleoplasm] (UniProt: Q9NPD3), EXOSC5 [nucleoplasm] (UniProt: Q9NQT4), EXOSC6 [nucleoplasm] (UniProt: Q5RKV6), EXOSC7 [nucleoplasm] (UniProt: Q15024), EXOSC8 [nucleoplasm] (UniProt: Q96B26), EXOSC9 [nucleoplasm] (UniProt: Q06265), DIS3 [nucleoplasm] (UniProt: Q9Y2L1)), NEXT homodimer [nucleoplasm] (complex of RBM7 [nucleoplasm] (UniProt: Q9Y580), SKIV2L2 [nucleoplasm] (UniProt: P42285), ZCCHC8 [nucleoplasm] (UniProt: Q6NZY4))"
